A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html. 
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2013-02-21 15:00,2013,2,21,15,250,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 16:00,2013,2,21,16,264,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 17:00,2013,2,21,17,271,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 18:00,2013,2,21,18,268,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 19:00,2013,2,21,19,278,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 20:00,2013,2,21,20,285,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 21:00,2013,2,21,21,316,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 22:00,2013,2,21,22,332,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-21 23:00,2013,2,21,23,339,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 00:00,2013,2,22,0,322,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 01:00,2013,2,22,1,321,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 02:00,2013,2,22,2,266,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 03:00,2013,2,22,3,219,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 04:00,2013,2,22,4,222,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 05:00,2013,2,22,5,259,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 06:00,2013,2,22,6,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 07:00,2013,2,22,7,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 08:00,2013,2,22,8,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 09:00,2013,2,22,9,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 10:00,2013,2,22,10,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 11:00,2013,2,22,11,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 12:00,2013,2,22,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 13:00,2013,2,22,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 14:00,2013,2,22,14,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 15:00,2013,2,22,15,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 16:00,2013,2,22,16,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 17:00,2013,2,22,17,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 18:00,2013,2,22,18,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 19:00,2013,2,22,19,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 20:00,2013,2,22,20,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 21:00,2013,2,22,21,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 22:00,2013,2,22,22,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-22 23:00,2013,2,22,23,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 00:00,2013,2,23,0,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 01:00,2013,2,23,1,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 02:00,2013,2,23,2,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 03:00,2013,2,23,3,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 04:00,2013,2,23,4,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 05:00,2013,2,23,5,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 06:00,2013,2,23,6,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 07:00,2013,2,23,7,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 08:00,2013,2,23,8,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 09:00,2013,2,23,9,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 10:00,2013,2,23,10,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 11:00,2013,2,23,11,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 12:00,2013,2,23,12,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 13:00,2013,2,23,13,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 14:00,2013,2,23,14,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 15:00,2013,2,23,15,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 16:00,2013,2,23,16,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 17:00,2013,2,23,17,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 18:00,2013,2,23,18,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 19:00,2013,2,23,19,243,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 20:00,2013,2,23,20,256,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 21:00,2013,2,23,21,356,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 22:00,2013,2,23,22,364,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-23 23:00,2013,2,23,23,426,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 00:00,2013,2,24,0,397,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 01:00,2013,2,24,1,417,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 02:00,2013,2,24,2,372,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 03:00,2013,2,24,3,318,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 04:00,2013,2,24,4,287,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 05:00,2013,2,24,5,245,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 06:00,2013,2,24,6,266,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 07:00,2013,2,24,7,270,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 08:00,2013,2,24,8,282,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 09:00,2013,2,24,9,284,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 10:00,2013,2,24,10,319,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 11:00,2013,2,24,11,347,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 12:00,2013,2,24,12,337,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 13:00,2013,2,24,13,320,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 14:00,2013,2,24,14,323,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 15:00,2013,2,24,15,318,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 16:00,2013,2,24,16,313,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 17:00,2013,2,24,17,316,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 18:00,2013,2,24,18,313,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 19:00,2013,2,24,19,404,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 20:00,2013,2,24,20,532,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 21:00,2013,2,24,21,386,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 22:00,2013,2,24,22,383,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-24 23:00,2013,2,24,23,240,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 00:00,2013,2,25,0,226,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 01:00,2013,2,25,1,222,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 02:00,2013,2,25,2,202,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 03:00,2013,2,25,3,207,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 04:00,2013,2,25,4,200,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 05:00,2013,2,25,5,183,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 06:00,2013,2,25,6,176,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 07:00,2013,2,25,7,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 08:00,2013,2,25,8,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 09:00,2013,2,25,9,137,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 10:00,2013,2,25,10,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 11:00,2013,2,25,11,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 12:00,2013,2,25,12,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 13:00,2013,2,25,13,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 14:00,2013,2,25,14,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 15:00,2013,2,25,15,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 16:00,2013,2,25,16,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 17:00,2013,2,25,17,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 18:00,2013,2,25,18,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 19:00,2013,2,25,19,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 20:00,2013,2,25,20,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 21:00,2013,2,25,21,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 22:00,2013,2,25,22,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-25 23:00,2013,2,25,23,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 00:00,2013,2,26,0,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 01:00,2013,2,26,1,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 02:00,2013,2,26,2,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 03:00,2013,2,26,3,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 04:00,2013,2,26,4,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 05:00,2013,2,26,5,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 06:00,2013,2,26,6,175,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 07:00,2013,2,26,7,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 08:00,2013,2,26,8,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 09:00,2013,2,26,9,172,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 10:00,2013,2,26,10,173,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 11:00,2013,2,26,11,190,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 12:00,2013,2,26,12,200,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 13:00,2013,2,26,13,208,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 14:00,2013,2,26,14,198,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 15:00,2013,2,26,15,196,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 16:00,2013,2,26,16,213,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 17:00,2013,2,26,17,206,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 18:00,2013,2,26,18,244,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 19:00,2013,2,26,19,289,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 20:00,2013,2,26,20,341,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 21:00,2013,2,26,21,370,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 22:00,2013,2,26,22,382,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-26 23:00,2013,2,26,23,415,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 00:00,2013,2,27,0,414,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 01:00,2013,2,27,1,415,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 02:00,2013,2,27,2,408,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 03:00,2013,2,27,3,414,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 04:00,2013,2,27,4,403,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 05:00,2013,2,27,5,395,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 06:00,2013,2,27,6,394,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 07:00,2013,2,27,7,330,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 08:00,2013,2,27,8,247,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 09:00,2013,2,27,9,188,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 10:00,2013,2,27,10,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 11:00,2013,2,27,11,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 12:00,2013,2,27,12,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 13:00,2013,2,27,13,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 14:00,2013,2,27,14,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 15:00,2013,2,27,15,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 16:00,2013,2,27,16,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 17:00,2013,2,27,17,277,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 18:00,2013,2,27,18,273,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 19:00,2013,2,27,19,241,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 20:00,2013,2,27,20,259,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 21:00,2013,2,27,21,259,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 22:00,2013,2,27,22,265,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-27 23:00,2013,2,27,23,367,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 00:00,2013,2,28,0,392,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 01:00,2013,2,28,1,400,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 02:00,2013,2,28,2,441,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 03:00,2013,2,28,3,466,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 04:00,2013,2,28,4,485,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 05:00,2013,2,28,5,525,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 06:00,2013,2,28,6,502,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 07:00,2013,2,28,7,449,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 08:00,2013,2,28,8,469,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 09:00,2013,2,28,9,510,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 10:00,2013,2,28,10,229,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 11:00,2013,2,28,11,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 12:00,2013,2,28,12,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 13:00,2013,2,28,13,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 14:00,2013,2,28,14,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 15:00,2013,2,28,15,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 16:00,2013,2,28,16,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 17:00,2013,2,28,17,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 18:00,2013,2,28,18,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 19:00,2013,2,28,19,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 20:00,2013,2,28,20,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 21:00,2013,2,28,21,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 22:00,2013,2,28,22,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-02-28 23:00,2013,2,28,23,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 00:00,2013,3,1,0,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 01:00,2013,3,1,1,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 02:00,2013,3,1,2,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 03:00,2013,3,1,3,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 04:00,2013,3,1,4,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 05:00,2013,3,1,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 06:00,2013,3,1,6,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 07:00,2013,3,1,7,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 08:00,2013,3,1,8,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 09:00,2013,3,1,9,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 10:00,2013,3,1,10,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 11:00,2013,3,1,11,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 12:00,2013,3,1,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 13:00,2013,3,1,13,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 14:00,2013,3,1,14,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 15:00,2013,3,1,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 16:00,2013,3,1,16,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 17:00,2013,3,1,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 18:00,2013,3,1,18,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 19:00,2013,3,1,19,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 20:00,2013,3,1,20,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 21:00,2013,3,1,21,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 22:00,2013,3,1,22,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-01 23:00,2013,3,1,23,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 00:00,2013,3,2,0,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 01:00,2013,3,2,1,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 02:00,2013,3,2,2,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 03:00,2013,3,2,3,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 04:00,2013,3,2,4,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 05:00,2013,3,2,5,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 06:00,2013,3,2,6,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 07:00,2013,3,2,7,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 08:00,2013,3,2,8,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 09:00,2013,3,2,9,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 10:00,2013,3,2,10,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 11:00,2013,3,2,11,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 12:00,2013,3,2,12,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 13:00,2013,3,2,13,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 14:00,2013,3,2,14,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 15:00,2013,3,2,15,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 16:00,2013,3,2,16,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 17:00,2013,3,2,17,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 18:00,2013,3,2,18,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 19:00,2013,3,2,19,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 20:00,2013,3,2,20,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 21:00,2013,3,2,21,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 22:00,2013,3,2,22,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-02 23:00,2013,3,2,23,157,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 00:00,2013,3,3,0,161,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 01:00,2013,3,3,1,145,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 02:00,2013,3,3,2,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 03:00,2013,3,3,3,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 04:00,2013,3,3,4,133,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 05:00,2013,3,3,5,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 06:00,2013,3,3,6,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 07:00,2013,3,3,7,123,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 08:00,2013,3,3,8,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 09:00,2013,3,3,9,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 10:00,2013,3,3,10,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 11:00,2013,3,3,11,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 12:00,2013,3,3,12,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 13:00,2013,3,3,13,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 14:00,2013,3,3,14,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 15:00,2013,3,3,15,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 16:00,2013,3,3,16,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 17:00,2013,3,3,17,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 18:00,2013,3,3,18,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 19:00,2013,3,3,19,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 20:00,2013,3,3,20,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 21:00,2013,3,3,21,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 22:00,2013,3,3,22,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-03 23:00,2013,3,3,23,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 00:00,2013,3,4,0,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 01:00,2013,3,4,1,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 02:00,2013,3,4,2,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 03:00,2013,3,4,3,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 04:00,2013,3,4,4,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 05:00,2013,3,4,5,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 06:00,2013,3,4,6,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 07:00,2013,3,4,7,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 08:00,2013,3,4,8,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 09:00,2013,3,4,9,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 10:00,2013,3,4,10,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2013-03-04 11:00,2013,3,4,11,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 12:00,2013,3,4,12,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 13:00,2013,3,4,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 14:00,2013,3,4,14,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 15:00,2013,3,4,15,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 16:00,2013,3,4,16,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 17:00,2013,3,4,17,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 18:00,2013,3,4,18,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 19:00,2013,3,4,19,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 20:00,2013,3,4,20,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 21:00,2013,3,4,21,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 22:00,2013,3,4,22,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-04 23:00,2013,3,4,23,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 00:00,2013,3,5,0,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 01:00,2013,3,5,1,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 02:00,2013,3,5,2,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 03:00,2013,3,5,3,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 04:00,2013,3,5,4,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 05:00,2013,3,5,5,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 06:00,2013,3,5,6,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 07:00,2013,3,5,7,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,2013-03-05 08:00,2013,3,5,8,150,µg/m³,1 Hr,Valid
